artist_name,track_name,duration_ms,time_signature,popularity
Leu Leu Land,Give Me Love,222450,4,55
HammAli & Navai,Пустите меня на танцпол,256271,4,55
Noyz Narcos,Sinnò Me Moro,213493,4,55
Azet,Villa in weiss,288406,4,55
KeBlack,Complètemment sonné,185613,4,55
Davina Michelle,Jealous,202411,4,55
Tedua,3 Chances (Dilla tutta),211200,4,55
Takagi & Ketra,Da sola / In the night (feat. Tommaso Paradiso e Elisa),190040,4,55
Boef,ANTWOORD,149426,4,55
Day e Lara,Meu Coração Não Chora Urra,174181,4,55
Eddy de Pretto,Quartier des lunes,217840,4,55
SFDK,Cara B,262493,4,55
Brendan James,Wish You Well,219818,4,55
Mark Forster,Like a Lion,190773,4,55
ฟักกลิ้ง ฮีโร่ & The TOYS,นอนได้แล้ว,217143,4,55
Lorenzo,Champagne & Pétou,160920,4,55
Mike Singer,Deja Vu,191000,4,55
Bicurious,Sleep,246633,4,55
D-Block Europe,Favourite Girl,203634,5,55
Tedua,Acqua (Malpensandoti),261360,4,55
Katja Krasavice,Dicke Lippen,178879,4,55
YL,Fruit d'mon époque,181667,4,55
Madman,Successo,199200,3,55
Vianney,Le fils à papa (Remix),202853,4,55
Carlos Sadness,Física Moderna,214509,4,55
Namika,Je ne parle pas français,180933,4,55
Koomz,Mariah,206983,4,55
ZK,Zum Zum,179046,4,55
IZAL,Bill Murray,340385,4,55
Psyko Punkz,Unbreakable,190800,4,55
Nicolas Haelg,Fight for Your Love,166653,4,55
PRIME,SHITOUBEUH,152000,4,55
Darin,Astronaut,195660,4,55
Konai,PQTNV,169900,4,55
Efecto Mariposa,Qué Me Está Pasando,251946,4,55
