artist_name,track_name,duration_ms,time_signature,popularity
Tru Real,COLLECTIONZ,199447,4,42
Alice Phoebe Lou,Ocean - Mahogany Sessions,175636,4,42
Nursery Rhymes 123,Jelly on a Plate,99156,4,42
MC Stojan,Ti Odlazis Ja Ostajem,211046,4,42
Michel Teló,Por Trás da Maquiagem - Ao Vivo,169707,4,42
Money Moe,Blood Walk,202162,4,42
Naked Giants,Slow Dance II,295453,4,42
Lael,Can't Lose,199783,4,42
The Vogues,Five O´Clock World,137993,4,42
Feduk,Хлопья летят наверх,262584,4,42
Brooklyn Duo,Zombie,280655,4,42
Marwa Loud,Je voulais (feat. Laguardia),184138,4,42
Miley Cyrus,Party In The U.S.A.,203760,4,42
The Wickeed,From The Top,194286,4,42
The Beach,Our Favourite Song,245344,4,42
Sunny Lax,Obsydian,231094,4,42
Ellis,In The Wild,206786,4,42
Ruel,Don't Tell Me,242262,3,42
Knox Hill,New Era,202752,4,42
Cvija,Tajne,210863,4,42
HKFiftyOne,Why'd You Have to Go,189952,4,42
Janieck,Does It Matter - Denis First & Reznikov Remix,209037,4,42
José José,Me Basta - Sinfónico,240453,4,42
sadeyes,8pm,250173,4,42
Soopasoul,"If It Ain't Funky Back It Up, Pt. 1",153387,4,42
Goat Girl,Cracker Drool,158462,4,42
Vansire,Halcyon Age,193380,4,42
Heroplanet,Nunchi,227482,4,42
Code Black,Heart Like Mine,206400,4,42
Derek Pope,Bad Trip,224419,4,42
Dirty K,Nada de Nada,158107,4,42
Laura Pausini,Algo que te debo,218013,4,42
Freddie Dredd,Evil Fantasy,114129,4,42
Marwa Loud,Gâché,179392,4,42
Ehrling,Tequila,173338,4,42
Olmos,Cherry on Top (feat. Kyle Reynolds),196129,4,42
Hans Zimmer,You're so Cool (Extended Single Version),218333,3,42
Orezi,Whine For Daddy,183902,4,42
Cautious Clay,Silos,107785,4,42
Digitalism,Utopia - Joris Voorn Remix,370336,4,42
DJ Flex,Controlla Anthem,110211,4,42
Carlos Cuevas,En la Orilla del Mar,165173,4,42
Radiology,Phobia,169697,4,42
Django Reinhardt,Nuages,204782,4,42
Ralfy the Plug,2 Much Pressure,141140,4,42
Cedric Mercute,Le Cadeau,168158,4,42
lbenj,Anti,180902,4,42
Leon of Athens,Aeroplane,196040,4,42
Pomplamoose,Pumped Up Kid A Mashup: Pumped Up Kicks / Everything in Its Right Place,206719,4,42
