artist_name,track_name,duration_ms,time_signature,popularity
WEDNESDAY CAMPANELLA,Three Mystic Apes,232887,4,15
Ky Da Yung Og,Text,143073,4,15
Jason Crabb,Mercy We Can't Go Beyond,274827,4,15
Chloe Gasparini,Float,216111,4,15
Robin Whispers,Summer,208065,4,15
Nasty Nate,Won't Change (feat. Lil Pete),194627,4,15
Blossoms,I Can't Stand It - Bodhi Remix,381134,4,15
Myles Parrish,Go Crazy,161556,4,15
Catchment,You Got It - VIP Edit,213058,4,15
The Moondoggies,Soviet Barn Fire,280827,4,15
Jason Crabb,Love Will Have the Final Word,256933,4,15
Dominic Perfetti,Hit Than Run,203636,4,15
Antonio Vivaldi,"Nisi Dominus, RV 608: 7. ""Gloria Patri"" (Larghetto)",252413,3,15
Bangerz,Gangstaz,103106,4,15
Bangerz,Pillz,59195,4,15
Bangerz,Paranoid Talez,52847,4,15
Jason Crabb,The Love in Your Heart Knows the Way,246973,4,15
Lonely Fun,HI,173671,4,15
Sara Gold,Gold In Your Eyes,167314,4,15
Trapanation,Freaky Friday,225094,4,15
Alan Silvestri,“What Are You?”,208815,4,15
Aair,Brave Enough,83553,4,15
Drake,25 Flights,189062,4,15
Marlo,4 Life,200640,4,15
Manafest,Transformed (feat. Rel McCoy),188839,4,15
David Osborne,"I Have Nothing (From ""the Bodyguard"")",270662,4,15
Sada K.,Ready,243500,4,15
Paxton Ingram,Bad Luck,197250,4,15
Soft Kill,Dancing on Glass,191640,4,15
Sir Michael Rocks,Don't Play Me Repay Me,157780,4,15
Abaze,Unity (ABGT276),197671,4,15
JackLNDN,Loud,201500,4,15
Jay Worthy,Still Smashin',166504,4,15
Magomar,Never Felt This Before,193000,4,15
The Moondoggies,My Mother,255720,4,15
Hyper Fenton,101 Dalmatians,194064,4,15
LTN,Wind & Cloud - Denis Sender Remix,215581,4,15
David Osborne,When I Was Your Man,221336,4,15
David Osborne,Thinking out Loud,289100,4,15
David Osborne,Just the Way You Are,140058,4,15
David Osborne,"Memory (From ""Cats"")",256474,3,15
J Perry,Yeux dans les yeux,227283,4,15
U-God,Unstoppable,131737,4,15
Art Felixx,River,217000,4,15
Zion I,Kale,171861,4,15
Embers In Ashes,Another Day,251144,4,15
Field Report,Every Time,324707,4,15
Aether,Did It Come True?,235835,3,15
Alexie Gratia,Money Time,137147,4,15
Polo Don Red,Bounce Dat Azz Fo A Bag,175700,4,15
Mark Battles,Imagine,145032,4,15
Inferi,Behold the Bearer of Light (feat. Trevor Strnad),391105,3,15
ANH,All Night,212323,4,15
Marqus Anthony,YCMMDH,236121,4,15
DJ Luke Nasty,Miami Nights,222566,4,15
Husalah,Miss You So,171570,4,15
Riff Raff,Ima Ghost,205241,4,15
Alan Silvestri,Ready Player One (End Credits),483507,4,15
Olivia Belli,Abc,233468,4,15
Chris Wright,No More,155429,4,15
Hundred Handed,Too Good,181396,4,15
Adamn Killa,Bumble Bee,214737,4,15
Scrappy,#Selfish (feat. Sammie),241494,4,15
Brasko,TMYLM,230309,4,15
Amir Tripp,Hardball,207680,4,15
Shrimpnose,shimmering,71000,4,15
FelMax,Down,187429,4,15
Guz,The Jam - Original Mix,328541,4,15
Matthew Logan Vasquez,Sierra Blanca,246013,4,15
I Am ORFA,Individual,160161,4,15
Yk Rompe Sistemas,Tras de Ti,215000,4,15
Dezigual,Suena Cursi,173501,4,15
Chicago,"Now That You've Gone - Hordern Pavilion, Sydney, Australia, 6/26/72",297933,3,15
Spiffy Global,Faygo Cream (feat. Lil Duke),242184,4,15
Aryia,Backwoods & Blue Moons,235050,4,15
Ebo Taylor,Mumudey Mumudey - Natureboy Flako Remix,278438,4,15
Rubens,Ami me,193714,4,15
Cat Clyde,The Man I Loved Blues - Audiotree Live Version,202520,4,15
Cat Clyde,Sheets of Green - Audiotree Live Version,123766,4,15
Chelsea Bain,We Can't Be Friends Anymore,186726,4,15
Harry Permezel,Bonehead,252800,4,15
J. Michael Finley,The Attic,117947,4,15
Dolo Tonight,Anything,146441,4,15
Husalah,Million Miles,229182,4,15
Animal Flag,Fair,360260,4,15
Invisible Inc.,Just to say Hello,87707,4,15
Johnny Guazz,Like You,217913,4,15
Marlo,Paid Off,153787,4,15
Lyrics Born,Bad Dreams,200306,4,15
Mark Sherry,Can't Live Without Your Love (ASOT 857),317260,4,15
Aniceto Molina,Palito De Aguacate,203520,4,15
Kooley High,Ceiling,263787,1,15
The Thrillseekers,Affinity 2018 (ASOT 856),152660,4,15
Lyrics Born,Rise and Shine,322307,4,15
Rocky Badd,Lick My Choppa,192914,4,15
Riot Ten,Back At Em,217612,4,15
Juliana Hatfield,Don't Stop Believin',234500,4,15
Hvalfugl,Tanken Om Irland,206733,4,15
ASG,Survive Sunrise,207318,4,15
CrakMoon,Tweeser,424252,4,15
Simian Mobile Disco,Caught in a Wave - Shortwave Version,244412,4,15
The Edition,Rockstar,148839,4,15
Fabvl,I'm the One (Thanos),192000,4,15
Juliana Hatfield,Please Mr. Please,205503,4,15
YSY A,Otro Level,120210,4,15
Riff Raff,Hit the Gas (feat. Adamn Killa),221330,4,15
Earth Girl Helen Brown,Language of Love,326045,4,15
Richard Wagner,"Das Rheingold, WWV 86a: Entrance of the Gods into Valhalla (Arr. H. Zumpe)",461200,4,15
Joe Blow,Breathe On Me (feat. Mistah Fab),237397,4,15
Ygg Tay,Oh My,189296,4,15
Alien Family,90,186044,4,15
Thomas Mraz,Пол это лава,209047,4,15
Big Tray Deee,Remain the Same,178965,4,15
Jam in the Van,"Tonight I'm Wearing Silk - Live in Los Angeles, CA 2018",152294,4,15
Burden,Edge of Time,227109,4,15
Dick Stusso,Modern Music - Single Version,223940,4,15
Cameron Gainley,In Love With You Forever,112152,4,15
Mook,Flexin,197331,4,15
Asaiah Ziv,Wasted,268949,4,15
Votte Hall,Kiss on Me,256952,4,15
HBK,Sweet Chin Muzik,148480,4,15
SPEECHLESS,night out,100190,4,15
Litchfield,Summer Nights (Deep House),238733,4,15
U-God,XXX,230764,4,15
Craig Connelly,Trouble In Paradise (ASOT 858),215350,4,15
Young Galaxy,Under My Wing,357065,4,15
Soleil J,No Me Arrepiento (feat. Maffio),225547,4,15
YOUNG FADES,Smoothie,209242,4,15
Juliette Reilly,Don't Have Doubt,255869,3,15
Dylan Menzie,"A Whiter Shade of Pale, Vol. 2",251639,4,15
Kyla,Only Gonna Love You - Remix,210791,4,15
350heem,Spoil Ya,132743,4,15
Los Corceles de Linares,Los Viejitos,207403,4,15
DooYoung,4 DA MONEY IM A SAVAGE,158000,4,15
Waka Flocka Flame,Rollin (feat. Gunplay),272797,4,15
Lael,Say Goodnight,197931,4,15
Dream Chief,Payphone,224373,4,15
Reggie And The Full Effect,Maggie,221520,4,15
DoubleV,Indigo - Alex Leavon Remix,216562,4,15
