artist_name,track_name,duration_ms,time_signature,popularity
Lucas Lucco,I Loveando Tu - Ao Vivo,184113,4,61
Lucca e Mateus,Explica Esse Rolê - Ao Vivo,189430,4,61
KURT,Sonreír - Versión Acústica,208729,4,61
Yüzyüzeyken Konuşuruz,Bodrum,235818,4,61
Miriam Rodríguez,Hay Algo En Mí,211667,4,61
Ingo ohne Flamingo,"Saufen morgens, mittags, abends",243840,4,61
Zola,Extasy,178693,4,61
Annalisa,Bye Bye,176400,4,61
Ferrugem,O meu coração tem medo - Ao vivo,200749,4,61
Delil,C'est la vie,228293,4,61
Rubel,Partilhar,337308,4,61
Djonga,JUNHO DE 94,329008,4,61
