artist_name,track_name,duration_ms,time_signature,popularity
Capo Plaza,Taxi,194387,4,54
Naps,Marseille City,179453,4,54
Hyphen Hyphen,Like Boys,190173,4,54
"Daniel, Me Estás Matando",¿Qué Se Siente Que Me Gustes Tanto?,185106,4,54
Sistek,Storms,227297,4,54
Gemitaiz,Un Giro Con Noi,203000,4,54
Blaya,Faz Gostoso,187443,4,54
Grand Corps Malade,Dimanche soir,241693,4,54
Nines,Venting,141147,4,54
Can Yüce,Aklım Gider Aklına,203762,4,54
Therapie TAXI,Cri des loups,217307,4,54
Sam Fischer,Smoke,215684,4,54
Mrs. GREEN APPLE,WanteD! WanteD!,217387,4,54
Moha La Squale,Pas comme eux,145747,4,54
Vintage Culture,Eternity,208781,4,54
Vald,Deviens génial,260747,4,54
Yonii,Direction,157163,4,54
Therapie TAXI,PVP,204373,4,54
Choice,Nicole,358953,4,54
Payy,Handschellen,201286,4,54
Maja Francis,Kids In Love,189794,4,54
Q.E Favelas,Guérilla,263288,4,54
Medine,Madara,190890,4,54
IZAL,Autoterapia,277318,3,54
LCAW,Meet in the Middle,198640,4,54
Di Paullo & Paulino,Estrelinha,207317,3,54
RIN,Bass,194360,4,54
Dilsinho,Olha o Que o Amor Me Faz (Sony Music Live),213613,4,54
O-Pavee,คนที่ไม่ใช่,268329,4,54
Agsunta,Magkasuyo Buong Gabi,241107,4,54
PLK,A A A,198117,4,54
Natos y Waor,Caminaré,276000,4,54
Sander W.,Wake You Up (Flar & Vilain Remix),198937,4,54
