artist_name,track_name,duration_ms,time_signature,popularity
Angelina Cruz,Hanggang Kailan (Umuwi Ka Na Baby),211933,4,58
Bizzey,EWA,189211,4,58
Gemitaiz,Fuori,238000,4,58
Axel,Aguaribay,210053,3,58
Klaas,Close to You,189524,4,58
Vegas Jones,Yankee Candle,199989,4,58
Los Enanitos Verdes,Bolivia,121620,3,58
Matt Herrero,Love Lies,209968,4,58
RIN,Blackout,168013,4,58
Nathy Peluso,La Sandunguera,205002,1,58
Kevin,Sunshine,176132,4,58
Thaeme & Thiago,Onde Já Se Viu,202141,4,58
Sorriso Maroto,Chave e Cadeado,183345,4,58
Roses & Frey,Wake Me Up,196819,3,58
Lo & Leduc,079,204472,4,58
SFDK,Agua Pasá,178947,4,58
Dani Russo,Jeito Malicioso,204590,4,58
Macky,Vinterdepress,218247,4,58
Wulf,All Things Under The Sun,186225,4,58
Anavitória,Vem Meu Amor,154618,4,58
