artist_name,track_name,duration_ms,time_signature,popularity
Marnik,Hymn (Till My Kingdom Comes),134457,4,49
Laura Pausini,Il coraggio di andare,225000,3,49
JNXD,Hard Is My Style,159833,4,49
Waylon,Outlaw In 'Em - Single Edit,176163,4,49
Ocean Alley,Corduroy,194112,4,49
N.Y. Atmosphere,Bookstore cafe,200633,4,49
Los Caligaris,Olvidar/El Oasis/Saber Perder - En Vivo,436792,4,49
TACONAFIDE,Art-B,199007,4,49
Grace Gaustad,Take Me to Church,225218,4,49
Alef,Sol,400865,4,49
Leanne & Naara,Make Me Sing,164136,4,49
4Keus,C'est Dieu qui donne,209187,4,49
Ufo361,808,125577,4,49
Naps,Dans le block,194680,4,49
Calcutta ,Pesto,207871,4,49
MIST,Game Changer,175510,4,49
Dosseh,Tout est neuf,175644,4,49
Lil Rob,Sexygirls,223314,4,49
Los Auténticos Decadentes,Pachuco - En Vivo en el Foro Sol - 17.11.17,236930,4,49
Edis,An,212893,4,49
TACONAFIDE,Metallica 808,187959,4,49
Elenco de Soy Luna,Soy Yo,208347,4,49
Sevn Alias,Ik Trap,146259,3,49
Ocean Wisdom,Ting Dun,250887,4,49
Ariel Tsai,追光者,213333,4,49
Claire Laffut,Vérité,225897,4,49
Iacho,Endemoniada,188304,4,49
Enzo Dong,Ciro,234857,4,49
Elenco de Soy Luna,Quiero verte sonreir,194587,4,49
Noyz Narcos,Niente X Niente,204027,4,49
Naps,Ma Bella,208520,4,49
Gera MXM,Perdido Más No Muerto,200000,4,49
Bisa Kdei,Asew,205375,4,49
SFDK,Siguiendo el Curso,242000,4,49
SFB,Machine,230437,4,49
Vald,Rocking Chair,216253,4,49
Çağatay Akman,Gece Gölgenin Rahatına Bak,163960,4,49
Sivas,Sidste Timer,176628,4,49
Lia Clark,Tipo de Garota,177375,4,49
Agnes Fredenberg,Clouds,223861,4,49
Eddy de Pretto,Honey,218000,4,49
The Magic Gang,All This Way,190973,4,49
Meter Mobb,You Came to Party (feat. Too $hort),226100,4,49
Wesley Safadão,Vou Ter Que Judiar,156430,4,49
Tedua,Natura,200107,4,49
Confidence Man,Out The Window,265280,4,49
Gera MXM,La Guapa del Baile,174000,4,49
Noyz Narcos,Lobo,166520,5,49
Clement Bazin,Romeo,221385,4,49
Cruz Cafuné,Coquito la Pieza,188351,4,49
Young T & Bugsey,Greenlight,197750,5,49
Wet Bed Gang,Voar (Gson),249083,4,49
Emicida,Pantera Negra,199613,4,49
Brock Ansiolitiko,Pregunta y respuesta,204000,4,49
黃明志 | G.E.M.鄧紫棋,漂向北方,265326,4,49
NODE,For Mig Selv,172673,4,49
ViVii,Siv (You and I),268773,4,49
Roses & Frey,With or Without You,166943,4,49
Kevin,Dakje Open,224979,5,49
Haikaiss,Isso Que Me Resta,196313,5,49
Moe Phoenix,Habibi,203070,4,49
Эллаи,Помню твоё тело,171700,4,49
Vanotek,Back To Me,214033,4,49
Piruka,Já Se Passou Tudo,219309,4,49
Alexis y Fido,La Cómplice,206080,4,49
Carl Craig,The Melody - Henrik Schwarz Remix,461680,4,49
Çağatay Akman,Bizim Hikaye,185711,4,49
Ouse,Down,123429,4,49
Revolverheld,Zimmer mit Blick,204013,4,49
