artist_name,track_name,duration_ms,time_signature,popularity
Armin van Buuren,Heading Up High (ASOT 858),72680,4,10
KB,Love Nature (feat. Nahzi),203571,4,10
Christopher Lennertz,Maureen Flies,72760,4,10
Oxes & Hellboy,La Noche Entera,185731,4,10
EgoistaPR,Intrumental Trap,210773,4,10
The Riot Police,Riverside,207333,4,10
Bachton Rd,Llorando,242688,4,10
Sou El Flotador,Pudrete,210613,4,10
Fatum,Violet (ABGT277),292272,4,10
Ernest K.,Insomnia,217400,4,10
Zhaphree,Sayf,270878,4,10
Lil Duke,Wake Up (feat. Winn),220395,4,10
Nu Lighter,My Own,220386,3,10
Kidaf,Quite Lifted,280520,4,10
Royal Coda,Breathe Correct,190135,3,10
CastNowski,Wantutri,189677,4,10
Dan Rose,Short and Sweet,304907,4,10
THE TRASH MERMAIDS,Xperiel (Offer Nissim Remix),280320,4,10
Code Green,On the Low,220632,4,10
Pkwy,"Come on Baby, Let's Go",200000,4,10
Tyler Lyle,Tecumseh's Comet,207644,4,10
Nursery Rhymes ABC,Hush Little Baby,95137,4,10
4ktay,Run up a Check (feat. Gu Mitch),142733,4,10
Stats,Rhythm of the Heart,238873,4,10
Shrimpnose,nothing between us,87250,4,10
Shrimpnose,shadows,111750,4,10
Shrimpnose,misery,137125,4,10
The Soul's Release,Lost in the Waves,256100,4,10
Zsoph,Royaume Dernier,188017,4,10
katie MAC,LNTAi,209335,4,10
Zhaphree,Quizion,300553,4,10
Zhaphree,Introverted,286917,5,10
Zhaphree,Quizion Two,281170,3,10
Harve,Caught Up,258253,4,10
Robert Glenty,Will shine again,193386,4,10
FRL,Si Me Dices Que Si,196300,4,10
Los Toros Band,La Morenita,340611,4,10
Zhaphree,Noncho,285977,4,10
Alex Larichev,Way Back (ASOT 858),133880,4,10
OSCAR,Remedy,215077,4,10
Zsoph,Wake I,183890,4,10
Beatz King,Purple Touch,174808,4,10
Skindred,Machine (Radio Edit),211036,4,10
LOVA,You Me and The Silence,185000,4,10
Zhaphree,Elimy,299508,4,10
Zhaphree,Outrovertte,301728,4,10
Alain Bonus,My Mistakes,230767,4,10
Khastan,Outro (feat. Danny V),162508,4,10
Lyrics Born,Dream Sequence (Intro),90961,3,10
Lyrics Born,Before and After,276213,4,10
Lyrics Born,Love Me so Bad,271160,4,10
Maor Levi,Just Listen (ABGT276),266250,4,10
Helsinki Headnod Convention,Who's Making You?,251642,1,10
Zsoph,Jouer Un Ange,246871,4,10
Low Cut High Tops,Typical,148355,4,10
Rae Morris,Someone Out There - Unorthodox Remix,375484,4,10
Waka Flocka Flame,Keep My Name Out Your Mouth (feat. Three Six Mafia & OJ Da Juiceman),219115,4,10
Zsoph,Bandit Deux,259044,4,10
Zhaphree,Lyghers,221167,4,10
Karma,Petechia,211762,4,10
Zsoph,Jour De Naissance,335374,4,10
Wessel S,Pull Up!,117368,4,10
Super Doppler,Lying Here Awake (Sandman),232693,4,10
Rain Sounds,Sleep Sound,109057,4,10
BandGeeks,Draw 4,65123,4,10
Zsoph,Lapidé,268083,4,10
Tamara Bubble,Laundry,202759,4,10
Nale,Dead Man's Song,289000,4,10
Zsoph,De Bonne Heure,259018,3,10
Nonchalant Savant,generation of beat,60062,4,10
Kirby and the Vibe Tribe,Spring Is Here,196069,4,10
Zsoph,Intro,300762,4,10
Harikiri,Finna Be (feat. AndreYun & T$P),211765,4,10
KLIM,Letter,186301,4,10
Jam in the Van,"Fullscreen - Live in Los Angeles, CA 2018",207177,4,10
Saint Malo,Pressure,170392,4,10
Zsoph,Outro,236501,4,10
Harikiri,Know My Name (feat. Raz B),217500,4,10
Tinlicker,If I Was (ABGT273),282926,3,10
Lisa Hannigan,Fall,332587,4,10
Emily Burns,Bitch,187481,4,10
Queen of Jeans,More to Love,186474,4,10
Beatz King,Kock up an Wine,97656,4,10
Vian Izak,The London Air Raids,213725,4,10
Soundz,Dunk (feat. Dribble2much & Famous Los),216000,4,10
Zsoph,Drogues Non,307292,4,10
Zsoph,Vision Peur,202541,3,10
Lilmanwest,Ganxta Love,205505,1,10
JC Brooks & The Uptown Sound,I Swear,212347,4,10
Ugly Boys,Bad Language,210783,4,10
OG KIDD,Would You Ever,205386,4,10
Gustav Mahler,"Symphony No. 6 in A Minor ""Tragic"": II. Andante moderato",979867,4,10
Pokki DJ,Tell Me Why,190016,5,10
A Place To Bury Strangers,Punch Back,201281,4,10
Kid Tarô,Tokyo Spring Nights,118520,3,10
M80,A Bag (feat. Tk Kravitz),189910,4,10
letherette,Easy,31152,1,10
letherette,Shuffle,38378,4,10
Antipop,Telepatik - Alex & Alex Zelenka Dark Disco Mix,313968,4,10
Blithe Field,Perseus,204816,4,10
letherette,The Other,77419,4,10
Henry Hacking,Lifting,208781,4,10
Zyron,Fantasias de Amor,209256,4,10
TULIMERI,The Dance of the Northern Lights,211212,4,10
ATLiens,Witch Doctor - 2SCOOPS Remix,174000,4,10
ATLiens,Malfunction - Khaos Remix,172000,4,10
Adad,I'm Gonna Make It (feat. Black Thought & Yaw),172471,4,10
Caitlin Canty,Scattershot,220853,4,10
Ashtin Larold,Wyndam,174545,1,10
Zhaphree,Cresx,258966,5,10
ATLiens,Malfunction - sfam Remix,155200,4,10
Philip Pors Jepsen,Just Love,161855,4,10
Master P,We Did It (feat. Gotti 4 Real & K. Klover),177241,4,10
MikeWavy,Uptown,196704,4,10
Ralph Taylor,Eyes,266418,4,10
Nathan Felix,Adagietto,307498,1,10
Rain Sounds & White Noise,Rainy Days,122746,4,10
Port Cities,Back to the Bottom - Neon Dreams Remix,192000,4,10
Funkerman,Lifted - F-Man Remix,247254,4,10
Johan Vilborg,Seasons (ABGT276),210843,4,10
Calvin Valentine,Glen Robinson,92102,4,10
Waka Flocka Flame,Rage The Night Away (feat. Steve Aoki),233507,4,10
Manuel Riva,Miami,336881,4,10
Big Moose 280,Mud,164880,4,10
Vlind,Betrayed (ASOT 855),156445,4,10
