artist_name,track_name,duration_ms,time_signature,popularity
Noel Gallagher's High Flying Birds,God Help Us All - Demo Version,215290,4,34
Cyber,MF BASS,201200,4,34
Lx24,Не было печали,183714,4,34
Amber Leigh Irish,Over The Rainbow - Acoustic,106941,4,34
Samsara,Illusions,235835,4,34
Parekh & Singh,Philosophize - Dream Levels,204385,4,34
Arjun,Vaadi,179500,4,34
Lil Bo Weep,Inertia,181333,4,34
Elvis Presley,Blue Moon - Take 9/M,162160,4,34
il:lo,Kelele,323753,4,34
Monday Kiz,Let’s love again,226871,4,34
Kudasaibeats,Oh Darling,146985,4,34
Joseph Vincent,God's Plan,163702,4,34
Richy Mitch & The Coal Miners,Solstice,306040,4,34
Peer Tasi,מאושרים,208393,4,34
Los Retoños Del Río,Cuando Mencionan Tu Nombre,191347,4,34
G12 Worship,Sound of Revival,229294,4,34
Tournament Arc,"Beneath the Mask (from ""Persona 5"")",260878,4,34
Django Reinhardt,Les yeux noirs,193948,4,34
Marco Flores Y La Jerez,El Torito,141880,3,34
The Wiggles,Hush Little Baby,117429,4,34
Elvis Presley,That's When Your Heartaches Begin,168733,3,34
REOL,エンド,297667,4,34
The XCERTS,Feels Like Falling In Love,192160,4,34
Marmozets,Run With The Rhythm,236333,4,34
Basa Basa,Homowo,371732,4,34
I Am Giant,Just a Fucking Lie,358440,4,34
Gucci Savage,It's Nothin,118009,4,34
Jimmy Edgar,Burn So Deep (feat. DAWN),245000,4,34
MÜNE,Sad Boy,213226,4,34
Trobi,Girls Don't Fight,169756,4,34
Gente de Maza,Se Acabó,172627,4,34
Lil Bo Weep,Numb (Linkin Park Cover),101052,4,34
Hydraulix,Nothing Can Stop Me,158853,4,34
Rasmus Gozzi,Skandalen,195469,4,34
CASTLEBEAT,Wasting Time,185525,4,34
Joe Ford,Standing on the Shoulders of Giants,442091,4,34
Mr.Siro,Em Gai Mua Piano Version - Huong Tram ft Mr Siro - Original,211226,4,34
Brooklyn Classical,"Cello Suite No. 1 in G Major, BWV 1007: I. Prelude",162107,4,34
Mickey Taveras,Y Que Me Pasa,303178,4,34
Alexis y Fido,Imagínate,250787,4,34
WYO Chi,Saucy,103549,4,34
John Adams,Things That Make You Beautiful,223868,4,34
Hard Driver,DOPE,161864,4,34
E Ruscha V,Who Are You,320319,4,34
Вера Брежнева,Ты мой человек,246950,4,34
Lee DeWyze,The Breakdown,209414,4,34
Neovaii,No One Has to Know,309333,4,34
Elvis Presley,Trying to Get to You,150720,4,34
XZARKHAN,Readythemissiles,76000,4,34
Elvis Presley,Good Rockin' Tonight,131573,4,34
Elvis Presley,Trouble,136533,4,34
Chet Baker,The Ballad Of Buttersmile,229280,4,34
Damon Hess,I Need To Know,195484,4,34
Nicumo,Witch Hunt,283320,4,34
Tenille Townes,Jersey on the Wall,228000,4,34
Dustycloud,Those Nights,209037,4,34
Colin & Caroline,Linger (Acoustic),166667,5,34
Davichi,Days gone by,262805,3,34
Fonzi M,"Violet Snow (From ""Violet Evergarden"")",156494,4,34
J-Style,Mejor Como Amigos,225508,4,34
DJ Flex,CR7 Afro Challenge,80952,4,34
Mcki Robyns-P,'Cause I'm a Liar (Kokichi Oma fan song),283900,4,34
haruka nakamura,Sad Premonition / Lilium,245500,3,34
Kaaze,Cast Away 2018,189375,4,34
Vague003,Yvonne,211784,4,34
Nickelback,Saturday Night's Alright (For Fighting),223533,4,34
Kisnou,About Us,282000,4,34
Axel Muñiz,Báilame Lento,198182,4,34
Marmozets,Start Again,203880,4,34
Blues Saraceno,Wicked Gonna Come,209259,4,34
BAND-MAID,anemone,262851,4,34
Blue States,Heroes' Elegy - CDM001,373112,4,34
Elvis Presley,Money Honey,155107,4,34
Toto,I'll Be Over You,229960,4,34
Cody Ash,Better Days,174509,4,34
Alekseev,Forever,180517,4,34
BAND-MAID,CLANG,250362,4,34
Gavlyn,We On,184141,4,34
Ric Hassani,Believe (Extended Remix) [feat. Falz & Olamide],273607,4,34
Jennifer Peña,Abrazame y Besame,203860,4,34
Mlo Rondo,Understand Us,284601,4,34
SkelOne,Explore,225342,4,34
Davichi,Can we,275367,4,34
DJ Soak,Run Away,222346,4,34
Late Night Thoughts,What Love Truly Means,205313,4,34
Friday Pilots Club,Would You Mind,246091,3,34
mt. fujitive,time for tea,111255,4,34
Allj,LEGO,162814,4,34
Usher,Yeah!,250373,4,34
Julie Bergan,Us,173946,4,34
BAND-MAID,Turn me on,255423,4,34
Catch Your Breath,Yesterday,229920,4,34
Wydes,Yellow Velvet,137182,4,34
Remmy Valenzuela,Por Tenerte - En Vivo,152360,4,34
Bobby Wright,Blood Of An American,260601,4,34
Grupo Extra,Toma - Reggaeton Version,216679,4,34
Kaaze,End Of The World - Acoustic Mix,151875,3,34
Napom,Bass Electro,231270,4,34
Acourve,I am sorry,267263,4,34
Jagged Edge,Let's Get Married - ReMarqable Remix,249027,4,34
Hopex,Chaos,201352,4,34
Alice Ivy,Chasing Stars (feat. Bertie Blackman),220587,4,34
Vinny Rivera,Borracho y Solo,196949,4,34
Elder Island,Welcome State - Demi Riquísimo Remix,453250,4,34
Nan2 el Maestro de las Melodias,Pista Estilo Lejos De Aqui,209867,4,34
The Gladiators,Symbol Of Reality,269447,4,34
Lowell,No Talk,149613,4,34
Kevin Courtois,Craving,192414,4,34
Code Black,Smoke & Flame,196800,4,34
Finding Hope,Goodbye,183716,4,34
Feyde,Stars,123714,4,34
Kyan Palmer,Stay,230263,4,34
Napom,Dip,115875,4,34
Unparalleled Height,Stay,242982,4,34
The Endorphins,All Night,237931,4,34
Anabel Englund,So Hot,282494,4,34
Swing Republic,Obble-Ee-Bop,221493,4,34
Nyarons,HARUKAKANATA,270450,4,34
Josh Grider,Less and Less,200227,4,34
Marmozets,Like A Battery,209293,4,34
Vairo,Hide and Seek,204087,4,34
Rampa,Guilt Trip - Frankey & Sandrino Remix,440717,3,34
yesterday,i'd die for you,160016,4,34
Alfons,Simpsonwave,157515,4,34
xo sad,Sick Boy,220500,4,34
Beshken,Fruits,234576,4,34
Tien Cookie,Tâm Sự Với Người Lạ,258847,4,34
Connor Duermit,Never Letting Go,219860,4,34
Grupo Extra,Mia - Bachata Version,204290,4,34
Francisco El Gallo Elizalde,Añoranza,196573,4,34
Xavier Dunn,Isic Tutor,214263,4,34
CryJaxx,Rise Above,212585,4,34
Juan Gabriel,Luna Tras Luna,334013,4,34
Phuture Noize,Black Mirror Society,212933,4,34
Ty.,大陸仔,141952,4,34
Juan Gabriel,Qué Bello Es Vivir,290760,4,34
JOY.,Lose Control,178113,4,34
ikebeann,Dubx,92414,5,34
Jessika,Who We Are (feat. Jenifer Brening),180630,4,34
Orbit Culture,Saw,340250,4,34
Generation 11,Rockstar I Know U Exhale,246413,4,34
Eva Cassidy,Wade in the Water,242973,4,34
Bout,I Belong To U,180513,4,34
Ty.,名牌包,188392,4,34
El Super Nuevo,Romo & Hooka,222720,4,34
Leaves' Eyes,Jomsborg,205587,4,34
Mike Mago,Dangerous Behaviour - Tom Ferry Remix,151179,4,34
Sam Sure,What About It?,200876,4,34
Propain,Trenches,324373,1,34
BAND-MAIKO,secret MAIKO lips,267338,4,34
Romeo Tha Boss,Thug Friends,191242,4,34
Bonus Points,Malibu - CDM001,177137,4,34
Philip Von Wartenberg,We Had Fun,115409,4,34
Monolink,Burning Sun,503000,4,34
BNK48,Shonichi,228649,4,34
BL'EVE Brown,4 in the Mornin',204614,4,34
Mark Ronson,Uptown Funk,270627,4,34
We Are Loud,Waverider,179014,4,34
Kurt Elling,Washing of the Water,248920,4,34
Eva Cassidy,Songbird,223667,4,34
Juan Gabriel,El Amor,322013,4,34
Fuvk,Glasses,196364,4,34
BIGBANG,HaruHaru - Japanese Version [BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE-],219613,4,34
Edwin Klift,Drifting Together,191550,4,34
Rob Zombie,Super Charger Heaven - Live At Riot Fest / 2016,221387,4,34
Ханна,Потеряла голову,220165,4,34
J Alvarez,Regalame una Noche - Remix,251133,4,34
Major League,I Wanna Grow Old With You (Adam Sandler Cover by Brian Joyce) 2011,76774,4,34
Kevin Simm,I Fall Apart - Acoustic,220994,4,34
AOBeats,Butterscotch,197609,3,34
Tedy Andreas,Mob Ties,186250,4,34
Rae Morris,Reborn,244898,4,34
Boy Peacemaker,เธอเปลี่ยนไป,311936,4,34
Air Supply,Love Is All,272173,4,34
Hopex,Movie,183040,4,34
Billy Preston,My Sweet Lord - Live,302472,4,34
Ian Munro,Yours,190685,4,34
Lefa,CDM,174213,4,34
Rayito Colombiano,Triste Canción (feat. Alex Lora & Gerardo Guardia),206427,4,34
Omaure,Honeypot,134304,4,34
La Original Banda El Limón de Salvador Lizárraga,Sal de Mi Vida - Live,274998,4,34
Lior Narkis,Full Moon,206978,4,34
Marin Hoxha,Hold Me Back,202500,4,34
Barry White,I'm Gonna Love You Just A Little More Baby - Single Version,250507,4,34
Trippy Ja,Check on Me,143830,4,34
Biting Elbows,Anarchy,197696,4,34
Ronny Dae,Nada Se Compara Contigo,267024,4,34
olli,To the Moon,246575,4,34
Charlie May,I Want You,115227,4,34
Brian Crain,Lullaby Sonata,258093,3,34
Mau Kilauea,Linger ft Kaiya,260536,4,34
Jason Chen,Officially Missing You,223053,4,34
Ikson,Harmony,177103,4,34
Ajeet Kaur,Adi Shakti - Bhakti Mantra,762000,4,34
Turbonegro,Hot For Nietzsche,331933,4,34
Omar Basaad,Ride the Wave,171833,4,34
Kristoffer Modig,Snowflakes,156000,4,34
HoneyComeBear,Dear,251757,4,34
ARTBAT,Planeta,427592,4,34
Dear Rouge,Boys & Blondes,181787,4,34
Brooklyn Duo,This Is Me,193063,4,34
Ngahere Wafer,Desiccated,206000,4,34
convolk,suicide pact,169613,4,34
Lebanon Hanover,Gravity Sucks,247850,4,34
Berbal La 4 Verde,Piratas Sin Barco - Remaster,362839,4,34
Toofan,Money,201248,4,34
Athol McGregor,"Oh, Danny Boy",124000,4,34
GARNiDELiA,Hysteric Bullet,267573,4,34
Toneshifterz,Don’t Walk Away,176000,4,34
Ghost and Pals,Housewife Radio,228049,4,34
Pharrell Williams,"Happy - From ""Despicable Me 2""",232720,4,34
Melody Gardot,The Rain - Live,681933,4,34
Mrs. GREEN APPLE,Log,313987,4,34
Mateo Oxley,When I Fall In Love - Acoustic,164406,1,34
City Girl,Empyrean,208320,4,34
Lusaint,I Wanna Dance With Somebody (Who Loves Me) - Acoustic,192554,4,34
Prides,Born to Be Whole,229676,4,34
Nathan Ball,Drifting - Acoustic,284671,4,34
Big Zuu,Blatant Truth,222143,4,34
Kelvin Kwan,飢餓遊戲,228859,4,34
Ernesto Schnack,Lateralus,520760,3,34
Lata Mangeshkar,"Ajib Dastan Hai Yeh (From ""Dil Apna Aur Preet Parai"")",315613,4,34
Kelsey Edwards,I Was Born,190080,4,34
Study Music & Sounds,Soothing Study Alpha Waves,138038,3,34
Study Music & Sounds,Brainwave Entrainment and Binaural Study Music,131726,3,34
Leaves' Eyes,Sign of the Dragonhead,246853,4,34
Major Sound,Tribe of One,182741,4,34
Little Jinder,Hålla handen (feat. Lykke Li),216307,4,34
Parisalexa,Gardens,205241,4,34
Hekler,Basic Bass Tune,192000,4,34
Ahzee,We Got This - Radio Edit,173356,4,34
Tope Alabi,Yes And Amen,482848,4,34
Salem Town,Loneliness in My Pocket,77217,4,34
Sunday Moon,Eleven,203375,4,34
Endo,Ya No Creo en el Amor,220056,4,34
Imaginary Future,Some Nameless Days,181732,4,34
Chancha Via Circuito,Ilaló,300722,4,34
Study Music & Sounds,Ambient Music and Binaural Beats,136445,5,34
Ouse,Sorry,124364,4,34
Ouse,Sleep,107329,4,34
Ouse,Ghöst,129341,4,34
Ouse,Angel,68870,4,34
Ouse,Super Mario,131368,4,34
Natalie Summer,"No Eres Tu, Soy Yo",169375,4,34
Happy Birthday,Happy Birthday to You - English Version,57992,4,34
Bird Thongchai,กว่าจักรวาล x Atom,236557,4,34
Khawaja,RIP,230118,4,34
OMNIA,Suck My Flute,223827,4,34
Alejandro y Maria Laura,Agüita del Equilibrio ( Juan Campodónico Remix ),287387,4,34
GusGus,Lies Are More Flexible,314872,4,34
Self Deception,Weight of the World,223429,4,34
Eva Cassidy,"Oh, Had I A Golden Thread",289947,3,34
Primeshock,Primetime,240192,4,34
Salem Town,Gimme All Your Fate,86648,4,34
Salem Town,Morning Reasons,120737,4,34
Salem Town,Answers Must End Now,121417,4,34
Salem Town,Classic Assumptions,83800,4,34
Salem Town,Desperate Saints,131996,4,34
Salem Town,The All American Criminal,67134,4,34
Salem Town,Ministry of Stories,140199,4,34
Salem Town,Chicken Stories,118282,4,34
Salem Town,Indecision Is Getting Old,190824,4,34
GENTRI,Blackbird,195824,4,34
АЛСУ,Не молчи,239455,4,34
