artist_name,track_name,duration_ms,time_signature,popularity
The Toys,04:00,226000,4,45
Nursery Rhymes 123,Wind the Bobbin Up,112659,4,45
Capital City Music,Child of God (feat. Rachel Jacques),330666,4,45
Laura Pausini,Fantastico (Fai quello che sei),214120,4,45
SINEGO,Lover (feat. Leo the Kind),196548,4,45
Plan B,Guess Again,211213,4,45
N.Y. Atmosphere,Times Square 6 AM,250417,3,45
Los Caligaris,El Amor Nunca Pasa de Moda - En Vivo,281083,4,45
Laura Pausini,Le due finestre,259173,4,45
Los Caligaris,Cada Vez - En Vivo,173593,4,45
Филипп Киркоров,Цвет настроения синий,202500,4,45
Nodfather,Trust,282363,4,45
LeMarquis,Up All Night,160000,4,45
Laura Pausini,L'ultima cosa che ti devo,218013,4,45
Ханна,Без тебя я не могу,242509,4,45
_tag,Froosh,117578,4,45
Iyamah,Cryptic Love,172800,4,45
HOMIE,Эгоист,183979,4,45
Pancho Barraza,Que Te Paso,157373,4,45
Dash Y Cangri,"Soltero (feat. Mati, Fran C, Kevin Martes 13 & Jonakapazio)",342518,5,45
Deepend,To Rome - Calvo Remix,153810,4,45
Shahmen,1985 Pt. 2 (Black Flowers),134505,4,45
Fabich,Naked Lines (feat. Aaron Pfeiffer),193019,4,45
Chystemc,Mañanejor (feat. Brizy),254575,4,45
Sub Zero Project,Unity,288704,4,45
Olivier Giacomotto,Bipolar Star - Victor Ruiz Remix,460952,4,45
Ella Fitzgerald,Necessary Evil,153613,4,45
DZ Deathrays,Like People,241757,4,45
Kronno Zomber,Goku vs Jiren,299224,4,45
Rubytates,Ciudades de Noche,212000,4,45
Antony & Gabriel,Te Amando Mais Que Pinga,151785,4,45
Voyage,Paradise,335089,4,45
Paul Canning,You're Still The One - Acoustic,212391,4,45
Aleman,Todo Está Bien,286000,4,45
Markul,Атлантида,142200,4,45
David Lee Murphy,I Won't Be Sorry,255040,4,45
TACONAFIDE,Giro d’Italia,179533,4,45
Ocean Alley,Rage,253848,4,45
Felipe Araújo,Se Pegar Cê Chora,185899,4,45
Djadja & Dinaz,Tu perds la foi,197862,4,45
Ella Fitzgerald,Who Walks In When I Walk Out?,140027,4,45
Los Estramboticos,30 Monedas,220162,4,45
PLK,Dis-moi oui,189018,4,45
Angerfist,Tournament of Tyrants (Official Masters of Hardcore Anthem 2018),357943,4,45
Hayley Gene Penner,Sleep at Night,219807,4,45
Mane de la Parra,Cuando No Quede Nada (feat. Juan Magán),188489,4,45
Tobey Rosen,End Game,237537,4,45
Mrs. GREEN APPLE,アウフヘーベン,255000,4,45
Maki,Flamenca (feat. Nyno Vargas & Demarco Flamenco),230500,4,45
Nines,Make It Up 2 U,189693,4,45
timmies,Imagination,142092,4,45
GOVI,WYDWM,220301,4,45
David Benjamin,Until The Morninglight,188494,4,45
The Magic Gang,Slippin',167440,4,45
R.I.O.,Party Shaker - Bass Prototype & Corevin Remix,212804,4,45
Hallman,All In My Head,164076,4,45
Sigurbodi,Fridr,264005,4,45
Azet,Wir hatten nix,213017,4,45
Elenco de Soy Luna,Despierta mi mundo,213453,4,45
Julie Bergan,Second Hand Love,213703,4,45
MIST,Display Skills (feat. Mr Eazi & Fekky),192555,4,45
Moha La Squale,T'étais où?,166373,4,45
Danny Daniel,Migajas de Amor,287216,4,45
Andy & Lucas,La última Oportunidad,201908,4,45
Kojaque,Eviction Notice,294297,4,45
reezy,osaft,198853,4,45
eli filosov [ p h i l o ],passerby,78415,4,45
Carin Leon,Tupido Y Ancho,185757,1,45
Marcus & Martinus,Please Don't Go,202920,4,45
Lukr,Astronaut,239146,4,45
Sneakbo,Intro,224587,4,45
Marcus & Martinus,Next To Me,203093,4,45
Sofiane,T'es une galère,227040,4,45
WC no Beat,Trabalho Lindo,215339,5,45
Revolverheld,Liebe auf Distanz,224640,4,45
Innertier,Får ikke nok av deg (feat. Lex Press),194973,4,45
Krisy,Nice,198831,4,45
Super Yei,Segundo a Segundo,240227,4,45
TACONAFIDE,Moje demony uciekły na urlop,280160,4,45
The Howl & The Hum,Portrait I,257719,4,45
Delaporte,Un Jardín,179080,4,45
The Cure,Boys Don't Cry,156507,4,45
Zuna,Ayé - KMN Street EP,181492,5,45
