artist_name,track_name,duration_ms,time_signature,popularity
NW,Discozawajel,378578,4,13
Nashville Cast,Different Kind of Hot,219907,4,13
Philip Glass,"Aguas da Amazonia: No. 3, Japurá River",177230,4,13
Anastasia Fomenko,Heaven Touching Earth,283660,4,13
David Green,Mechanical,232857,4,13
The Royal Foundry,Lost In Your Head - Radio Edit,212625,4,13
Mormon Tabernacle Choir,How Can I Keep from Singing?,258360,3,13
Carlton Carvalho,How to Swim,175670,4,13
JHype,Nice to Meet You,176927,4,13
Millionyoung,Your Love,198000,3,13
VOKES,23,194227,4,13
Nashville Cast,Hold On (Not Leaving You Behind),235693,4,13
OLNL,SWEET (feat. Samuel Seo),205875,4,13
Steve Kroeger,Sound Asleep,207000,4,13
Phoelix,Predictable,83433,3,13
Uncle Reece,Worship Like We Used to (WLWUT),261457,4,13
1ST VOWS,Tornado,211176,4,13
Airports,Cheddar,210612,4,13
Lone,Smoke Signals,335433,4,13
So Loki,Spensive,119124,4,13
The Weekend Classic,Bleed,249307,4,13
Nino Man,Get It Straight,142002,4,13
The Lawrence Arms,The Devil's Takin' Names,119600,4,13
CHAAD LAW$,For My Hood,152060,4,13
Prok & Fitch,Angie - Original Mix,387863,4,13
Sadler Vaden,Monster,223050,4,13
Feeki,Swerve,200619,4,13
KINGZMN,Feel You,184918,4,13
Andrew Rayel,Trance ReBorn (FYH100 Anthem) [ASOT 854],149836,4,13
SINNAH,YOU,198500,4,13
Wolfgang Amadeus Mozart,"Piano Concerto No. 20 in D Minor, K. 466: III. Allegro assai",547001,4,13
Dimond Saints,Open Your Eyes,163077,4,13
Louis Armstrong,Blues In The Night - Rehearsal Take,163867,3,13
Frost,And 1,159057,4,13
Juliette Reilly,Astronaut,212532,4,13
Mystic,Vibin' With You,163200,4,13
Waka Flocka Flame,No Hands (feat. Gucci Mane & Lil Boosie),242024,4,13
Frédéric Chopin,"12 Études, Op. 10: No. 5 in G-Flat Major ""Black Keys""",110000,4,13
Pedar Poy,Animale,254193,3,13
Кино,Война,244800,4,13
Кино,Дальше действовать будем мы,236907,4,13
Кино,"Мама, мы все сошли с ума",247907,4,13
Кино,Мама-анархия,164440,4,13
Кино,Невёселая песня,349707,4,13
Кино,Любовь это не шутка,308160,4,13
Jack Black Polka Band,Pennsylvania Polka,158960,4,13
Lil Boii Kantu,Fireflies (Acoustic),179957,4,13
The Lawrence Arms,Beautiful Things,181907,4,13
Paul Alexander Nolan,License to Chill,136415,4,13
Jeffrey Lewis,Love & Ashes,246573,4,13
Dougie F,Poppin,194892,4,13
Ministério de Louvor Aliança do Tabernáculo,Vinde a Mim,231376,3,13
Jesse Daniel Smith,Use Somebody,196000,4,13
Jesse Daniel Smith,Hey Ya,214050,4,13
Odyssey,Hang Together,359840,4,13
Los Herederos De Nuevo León,Te Prometo Que Vuelvo,173513,4,13
Kinck,Blind Spot,166542,4,13
VaShawn Mitchell,Took My Place,306985,4,13
Katty Heath,Connection Through Sound (ASOT 855),243820,4,13
Dan Stone,Lease Of Life (ASOT 856),222300,4,13
Erick Willis,True Colors,212811,4,13
Normandie,Awakening - Live at Soundtrade Studios,191160,4,13
June,Bad Person (feat. V & Selfish),244889,4,13
Cardiff Brothers,Chance 4u,290667,4,13
Regal,Favorite Mistake,209216,4,13
Ozomatli,Aqui No Será,289648,4,13
Jose Guapo,Fuck They Thought,186552,4,13
Lorne Balfe,Rise of the Jaegers,98406,5,13
Wolfgang Amadeus Mozart,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": I. Allegro maestoso",1012734,4,13
Damu The Fudgemunk,Grap's Beat,109872,4,13
Mitch Bradford,Love Is Kind,198667,4,13
War on Women,Pleasure & The Beast,197787,4,13
Microdot,Star (feat. Kaya),223295,4,13
Q Da Fool,All for Them(Outro),270003,4,13
Sloan,Essential Services,246481,4,13
Company of Thieves,Younger,212213,4,13
Driftmoon,Invictus (ASOT 855),249080,4,13
The Palmer Squares,No Fault State,143793,4,13
Netherfriends,"Be Happy, You Piece of Shit",185806,4,13
LeBlanc,I Know,214739,4,13
Claude Debussy,"Images, Book 1, L. 110: No. 1, Reflets dans l'eau",331000,4,13
Lulileela,Light Beside You,215000,4,13
Sloan,Don't Stop (If It Feels Good Do It),214155,4,13
Jeffrey Lewis,Life Is Strange,345187,4,13
DJ Getdown,Party All Night,287371,4,13
Patrick Damphier,Under My Door,229747,4,13
Kooley High,Grinning (feat. Rapsody),265120,4,13
Paul Thorn,What Should I Do,319573,4,13
Leah James,Love Me With Madness,191853,3,13
Dezzy Hollow,Gangsta' Shit,156143,4,13
Patrick Damphier,I'm With You,281933,4,13
FAWZY,Unite With The Emotion,230864,4,13
Frédéric Chopin,"Fantaisie-Impromptu in C-Sharp Minor, Op. 66",332987,1,13
Exitmusic,To the Depths,285033,3,13
Dosem,Just In Time - Original Mix,370753,4,13
RichaadEB,Illuminati Theme,183983,3,13
Allan Kingdom,Gorgeous,102879,4,13
Young Chop,Can't Fuck Wit You,123925,4,13
LeriQ,Start All Over,121558,4,13
Jean-Philippe Rameau,"Les Boréades, RCT 31, Act IV, Scene 4: Entrée de Polymnie",332293,3,13
Exitmusic,Criminal,275076,4,13
HBK,"All Day Everyday (feat. Payroll Giovanni, Big Quis & Baby L)",192470,4,13
Rain Sounds,Heavy Rain Loop,161405,5,13
51,Vibes,209986,4,13
The Color,First Time,187213,4,13
Juice,How U Feel,185533,4,13
Mehcad Brooks,Night Owls,213555,4,13
Thunderstorms,Peaceful Thunderstorm,298493,4,13
Mourn,Barcelona City Tour,152185,4,13
Marco Beltrami,All Together Now,324347,4,13
Mouse On Mars,Parliament Of Aliens Part II,267273,4,13
The Lawrence Arms,Right as Rain Part 2,158787,4,13
Sorority Noise,No Halo - Rearranged 2018,189452,4,13
illuminati hotties,Cuff - Single Edit,228203,4,13
Sho Baraka,Serve Interlude,136000,4,13
Zach Banes,Done Wishing,312172,4,13
Ruslan,Wrong Time (feat. Charlene Nash),247500,4,13
Lindi Ortega,Gracias a La Vida,186267,3,13
The Alarm,Across the Border,219267,4,13
The Lawrence Arms,Seventeener (17th and 37th),158947,4,13
Skinny,No Problems,219774,4,13
Los Cadetes De Linares,Pescadores De Ensenada,188613,3,13
Jose Guapo,Actin Up,234816,4,13
Hazem Beltagui,When Our Story Has To End (ASOT 855) - Stargazers Remix,257740,4,13
Phillip J,Feed The Fire (ASOT 855) - Sunset & Dustin Husain Remix,251300,4,13
Robbie Rivera,El Loco,197073,3,13
Netherfriends,"Pop Out, You Piece of Shit",146207,4,13
Yung Booke,No Mo,156267,4,13
Dae Zhen,Clicquot Suavé,163556,4,13
SUMif,I.D.W.,243158,4,13
The Spook School,Still Alive,193123,4,13
Hypothetical,Blow the Breeze,222250,4,13
Trust'N,Game Time,178024,4,13
Beighker,Yeeneva,245488,4,13
JC Brooks & The Uptown Sound,"Anywhere but America, Pt. II",408851,4,13
Juliette Reilly,Worry It Away,184697,4,13
Sneijder,Awakening (ASOT 856),249750,4,13
Eles Dois,Sonhos,256000,4,13
HBK,Long Live Roc,382537,4,13
Yoni Yarchi,In Another Dimension - Powel Remix,431597,4,13
Nashville Cast,Ain't No Normal,228653,4,13
E MOZZY,Whole Lotta Money (feat. Mozzy & Trapboy Freddy),153716,4,13
Gulfer,"Blessed, Pt. 1",58088,4,13
Nashville Cast,Go With It,179173,4,13
Dean Ween Group,"Love Theme from "" Skinheads Kicking Your Ass """,140733,3,13
Coco Solid,High,228630,4,13
Frédéric Chopin,"12 Études, Op. 25: No. 12 in C Minor ""Ocean""",164053,4,13
Seattle Fix,Stone,282777,4,13
Dae Zhen,Mrs. Tanqueray,210732,4,13
Marcus Ryan,Syny,178965,4,13
Mistah F.A.B.,Miss You Mama (feat. Rexx Life Raj),305058,3,13
MikeeJ,Gotta Get It,207099,4,13
OG Ron C,Intro - Chopped Not Slopped,365427,4,13
Frantzis,Talk About You,201150,4,13
Anoyd,Again,172905,4,13
wyd,wtf,305723,4,13
Alan Gogoll,Autumn Fires,145078,4,13
William Hauff,Untitled 03,149418,4,13
Jose Guapo,How to Get a Sack,168803,4,13
Abel Beats,Drums,61832,4,13
Dot La Roc,Oblivion (Boom Bap Mix),146663,4,13
Alice Elizabeth Chiarelli,Abandoned,190435,4,13
Nashville Cast,Tearin' Up My Heart,213573,4,13
Feeki,Focus,172500,4,13
Lincoln Durham,Hero,214493,4,13
Livia Blanc,Jealous Guy,206613,4,13
Drewsif Stalin's Musical Endeavors,Augury,250667,5,13
Gundelach,Hurt,259147,4,13
Lorne Balfe,Shao Industries,275256,4,13
Madeaux,Like A Model,160640,4,13
The Steel Wheels,With It All Stripped Away - Live,148560,4,13
The Steel Wheels,Cuckoo/Cluck Old Hen - Live,425680,4,13
Shade Sheist,When I'm High (IDHTS),231190,4,13
Fred the Godson,Move a Little Different,232827,4,13
Lindi Ortega,In the Clear,242533,3,13
YAMANTAKA // SONIC TITAN,Someplace,235480,3,13
Party Killers,Bring Me Joy,205217,4,13
E MOZZY,Any Means Necessary (feat. Mozzy),211775,4,13
Bonsai Mammal,For You,169250,4,13
Bizzy,Ooh Ah (Feat. BIBI),199287,4,13
Space Ghost,Color Waves,224182,4,13
Sabby Sousa,Heiress,234194,4,13
Desert Storm,Gearhead,387566,4,13
Big Tray Deee,Last to Drop,245551,4,13
Mitchy Slick,PTSD,234028,4,13
Holy Now,Tainted Heart,235085,4,13
Marco Beltrami,Positive Feedback,88547,4,13
Amuletos La Banda,Sentimiento De Carton,186514,4,13
Miura Jam,Go Cry Go,95296,4,13
Juno and the Echo Dog,On the Shoulders of Giants,300000,4,13
Reggie And The Full Effect,Il Sniffy Incontra,54373,1,13
Andy Gruhin,Guilty,187716,4,13
Tory Ruperto,Ruined,253752,4,13
Poetics,Just Play It!,120260,4,13
The Lawrence Arms,Catalog,88373,4,13
Kyle Hollingsworth,Wyatt Earp's Tale,293862,4,13
Nashville Cast,Smoking the Boys,158307,4,13
AIRGLØW,Bright,181779,4,13
Above & Beyond,My Own Hymn (ASOT 853) - ALPHA 9 Remix,283897,4,13
Bonafide Suspects,I Don't Know What It Is,253376,4,13
Red Marlow,Thank God for a Woman,240773,4,13
Lance Brickman,Riverdance (Reprisal),34923,4,13
Damar Jackson,Calling Me,215225,4,13
Jason Gewalt,Throwback,155234,4,13
Cavalier,Veritas,252554,4,13
Dustin Hill,On My Mind (feat. Chloe Hill),198000,4,13
Angela Chang,漫步雲端 組曲: 不害怕 / 歐若拉 / 不痛 / 遺失的美好 / 隱形的翅膀 / 手心的太陽 - Live,380789,4,13
Foliage,Come Over,170545,4,13
Vendetta,Riding Around,179252,4,13
Steve Bug,Voodoo,409520,4,13
Saint,Liberty,238185,4,13
Q Da Fool,Can't Sleep,189781,4,13
Limbo,Late Night Illuminati Talks,111158,4,13
Ladron,Vengo A Pedir Tu Mano,215160,4,13
Yoon Jong-shin,은퇴식 The Last Day (Monthly Project 2018 February Yoon Jong Shin),285436,4,13
Shenandoah,Church on Cumberland Road - Live,195880,4,13
Lorne Balfe,Obsidian Fury,211870,4,13
Rayito Colombiano,Historia de Amor (feat. Memo Muñóz),164907,4,13
Sam Lewis,Loversity,242080,4,13
Lance Brickman,One Police Plaza (2176),54985,1,13
Lance Brickman,March Of The Foreign Armies,49041,4,13
Taysav,In A Minute,225306,4,13
Codice,Sufro,248248,4,13
Bigtopo,Waking Up To Without You,214023,4,13
Frédéric Chopin,"Etudes, Op. 25: No. 4 in A Minor",102707,4,13
NCC Worship,One Word,294760,3,13
The Rock Models,Love on a Rocket,189231,4,13
LeyeT,Drip Drop,227453,4,13
E MOZZY,Road Runnin' (feat. Cyko),172199,4,13
Jeremiah Turner,Blue Angel,282239,4,13
Toad Gadget,Job,146103,3,13
Diskord,Want U - Duke & Jones Remix,200000,4,13
99 Goonsquad,Got It Bad,202318,4,13
WRONG,Errordome,92351,3,13
TFH Worship,Just as You Said (Live),412761,4,13
Melvin Medici,Ric Flair Drip - Surrey Jack Remix,96993,4,13
Timothy Brindle,Eschatological Prophet,328933,4,13
Timothy Brindle,Death & Resurrection Pt. 2 - Circumcision,303178,4,13
Timothy Brindle,Glory-Fire,869328,4,13
Alex M.O.R.P.H.,Magnetar (ASOT 854),184391,4,13
DJ Luke Nasty,Whole Lot,159860,4,13
ElloXo,Moonlight,189147,4,13
Jimmy Wayne,I Will,232061,4,13
Lindi Ortega,Darkness Be Gone,232600,4,13
Bernhoft and the Fashion Bruises,Buried Gold (feat. Raelee Nikole),268793,4,13
Xitsuh,새벽 네시,261664,4,13
Donovan Wolfington,Chapped Lips,163293,4,13
Alexander John Ericson,The Black Forest - Original mix,127842,4,13
Hotel,Perfecto,191400,4,13
TADGH,Who Do You Think You Are?,220000,4,13
Eliel Arrey,A Dance with That Special Someone,154800,4,13
Above & Beyond,Naked (ABGT270),283819,4,13
PnbChizz,They Mad,270415,4,13
Akil Omari,Sacrifice,176000,4,13
Jay Worthy,Prettybird (feat. Skimask Rambo),227975,4,13
Antix,Shook (feat. Sleep),218000,4,13
IYFFE,Stalker,189630,4,13
Lance Brickman,Riverdance,48298,3,13
Foliage,Let's Go Home,156365,4,13
Project89,Lights Up - Radio Edit,187805,4,13
60hz Official,My Bass House - Radio Edit,173589,4,13
Lindi Ortega,"Through the Dust, Pt. 2",67613,4,13
Justin Champagne,In Them Jeans,174071,4,13
Limzy,줘야해,188444,4,13
Mark Battles,Lord Knows (feat. 12Fifteen),198191,4,13
Chow Mane,Out My Civic,123200,4,13
Billy the Kid,Anything & Everything,268900,4,13
The Philharmonik,Energy,222128,4,13
“Chano”,Not For You,171014,4,13
Malcolm Anthony,Poppin',116364,4,13
Sound Remedy,Need You,157826,4,13
Trash the Dress,Dust,264673,4,13
The Adjective,Sunday Dinner.,180857,4,13
Benny Camaro,Feel the Same,209910,4,13
Corridos Perrones,El Chingon De Chingones,171547,4,13
Elvin Ross,Honey: Rise up and Dance Score Suite,308587,4,13
