artist_name,track_name,duration_ms,time_signature,popularity
Lartiste,Grandestino,180667,4,44
Camille Saint-Saëns,"Sonate pour basson avec accompagnement piano, Op. 168: I. Allegretto moderato",162476,4,44
GRANT,Wicked,232010,4,44
David Kada,No Eres la Buena,238000,4,44
Juanka,La Mano en la Pared,250321,4,44
"Earth, Wind & Fire",Let's Groove,339307,4,44
DoReDoS,My Lucky Day,183934,4,44
Emina Jahović,Dva Aviona,215507,4,44
Cherokee,Take Care of You,349515,4,44
Ronnie Flex,Saus,192019,4,44
pig,Teenage Hurt,270500,3,44
Los Caligaris,La Montaña - En Vivo,237832,4,44
Altin Sulku,Ajshe,207747,4,44
Not3s,My Lover - T. Matthias Remix,234214,4,44
Los Caligaris,Todos Locos - En Vivo,148106,4,44
Los Caligaris,Que Corran - En Vivo,358998,4,44
Metodi Hristov,This Is,414879,4,44
Laura Pausini,Un progetto di vita in comune,196200,4,44
Los Caligaris,Frijoles - En Vivo,202146,4,44
Los Caligaris,Vereda - En Vivo,214995,4,44
"It Lives, It Breathes",Metalingus (Edge's WWE Theme),296000,4,44
Danit,Cuatro Vientos - Rey & Kjavik Remix,412683,4,44
Meghan Patrick,The Bad Guy,225267,4,44
MJ Cole,Soak It Up,202866,3,44
Braaten,Drunk & High,224609,4,44
Ronnie Flex,WOW,170492,4,44
BK,La Rusa,188146,4,44
WhoMadeWho,Neighbourhood,313227,4,44
Solji,바람에 기대 Leaning Against the Wind,214733,3,44
Joris Delacroix,Let You Down,204627,4,44
Cleo Sol,Still Cold,259462,4,44
Sandra Afrika,Deža Vu,262759,4,44
Cheeseisrice,Beep,68025,4,44
Dara Bubamara,Amnezija,153610,4,44
Maor Edri,Allah Ma'ak,208800,4,44
Vansire,Angel Youth,242514,4,44
Teeers,Driving On My Own,195027,4,44
ANNA,Hidden Beauties,436376,4,44
AGA,Wu Qi,302418,4,44
Don Miguelo,Con Don Miguelo,178000,4,44
Kida,Ti,220916,4,44
Carmouflage Rose,Wildflowers,197537,4,44
Jorge Medina,Al Cien Y Pasadito,157507,3,44
Aaron Childs,Tangerine - Channel Tres Remix,294446,4,44
The Kolors,"Frida (mai, mai, mai)",211200,4,44
Guille Placencia,What a Bam,411393,4,44
The Fjords,You Know,204867,4,44
The Slum Vagabunds,Conspiracy,394298,4,44
Leska,One and Only,237790,4,44
Bulova,Dale Su Banda (feat. Chimbala),187298,4,44
Neotic,3 PM,112519,4,44
Kylie Minogue,Sincerely Yours,208973,4,44
Ronnie Flex,NORI,141253,4,44
Mrs. GREEN APPLE,"Love Me, Love You",283240,4,44
Blak Trash,I Lost Carol,177874,4,44
Naps,Mektoub,239067,4,44
Daichi Miura,DIVE!,224600,4,44
TACONAFIDE,Intro,147853,4,44
Ishay Ribo,אחת ולתמיד,244620,4,44
Nines,Same Way,179240,4,44
Yung Frown,Macintosh Plus 2k18,423859,4,44
Simone Tavazzi,Cellar - Original mix,389538,4,44
Boogz,Fortnite,158964,4,44
582 Music,Luvin',231706,4,44
Carolina García,Con las ganas,226146,4,44
Nines,Re-Up,162853,4,44
Nines,Line Of Fire Pt. 5,330827,5,44
Koni,Save Us (Acoustic),274718,4,44
Kidda,Komedi,169075,4,44
Shaé,No Stallin',273231,3,44
Sevn Alias,Stacks,211109,4,44
Emma,L'Isola,257694,4,44
Rauf & Faik,Я люблю тебя,203261,4,44
Murdock,Can't Keep Me Down,190345,4,44
Monolink,Black Day,337267,4,44
biosphere,Distant Memories,107865,4,44
Siine,Be Free With Me (Chez Remix) - Chez Remix,178617,4,44
Ocean Alley,Flowers and Booze,243019,4,44
Ronnie Flex,Atletiek,196560,5,44
GRITS.,Darlin',207813,3,44
ikikardesh,Bana Ne,170470,4,44
Ronnie Flex,100,162059,4,44
Elenco de Soy Luna,Mi corazón hace wow wow,216613,4,44
Elenco de Soy Luna,Nada me podrá parar,183440,4,44
Sofiane,Cramé,224413,4,44
Rey Pila,Israel,242596,4,44
Los Angeles Azules,20 Rosas,193933,4,44
Naps,Non non,147920,4,44
DosogasTeam,Que Callen a los Bobos (Llegaron los Lobos),120828,4,44
Azet,Ketten Cartier,180645,4,44
Elenco de Soy Luna,Si lo sueñas claro,198040,4,44
Nytrix,Under Electric Skies (Uprize & Serion Remix),202667,4,44
João Bosco & Vinicius,Faz De Conta / Querendo Te Encontrar,238005,4,44
Elenco de Soy Luna,Solos,178253,4,44
Agsunta,'Di Ba Halata,227533,4,44
Vegas Jones,Trappola,192667,4,44
Revolverheld,Sieben Seelen,237093,4,44
Coeo,Cabrio Mango,321703,4,44
Gera MXM,No Le Meten,271000,4,44
Alice Skye,Friends with Feelings,255427,4,44
Moha La Squale,Rémi sans famille,139480,4,44
MIST,Uber (feat. MoStack),128889,4,44
POOLCLVB,Freefall,213054,4,44
Elenco de Soy Luna,Tiempo de amor,219147,4,44
Nanpa Básico,Aúllan los Lobos,200256,4,44
Roman Messer,Lullaby,236373,4,44
Enrico Pieranunzi,Passepied nouveau,290523,4,44
Lorenzo,Bouteille d'eau,176507,4,44
Tamino,Habibi,306394,4,44
Vegas Jones,Il Viaggio,217654,4,44
Nanpa Básico,Llámame,201038,4,44
TACONAFIDE,VISA - Remix,223800,4,44
TACONAFIDE,Ekodiesel - Remix,300280,4,44
Django,Fauve,176748,4,44
Mark Carpio,Naalala Ka,222977,4,44
ASKYA,Purpose,199629,4,44
Anivar,Обещай,138982,4,44
