artist_name,track_name,duration_ms,time_signature,popularity
Dasco,Whatever You Like - Radio Edit,165829,4,53
HammAli & Navai,Ноты,199576,4,53
Eddy de Pretto,Normal,230987,4,53
Gera MX,Si Aquí Estuvieras,321000,4,53
Ufo361,Odio,217416,4,53
J-Que Beenz,Bad At Love,196226,4,53
Ufo361,Dream,245282,4,53
Lefa,Potentiel,199013,4,53
Dipha Barus,Money Honey (Count Me In),183000,4,53
TACONAFIDE,8 kobiet,199093,4,53
Berksan,Ben,218743,4,53
Vald,Trophée,138787,4,53
Spanker,Vuurwerk,186610,4,53
Xriz,El traguito,185333,4,53
BLV,Badunkadunk,183253,4,53
Noyz Narcos,R.I.P. (feat. Achille Lauro),287853,4,53
Sean Christopher,A Thousand Hues (Single version),246387,4,53
Gemitaiz,Buonanotte,221064,3,53
Mc Livinho,Pressentimento,230296,3,53
LMC,Time To Groove - LMC X Mark McCabe,160505,4,53
Mabel,Fine Line - James Hype Remix,204000,4,53
Trebol Clan,No Sabes,150805,4,53
Elias,Focus,254000,4,53
Isaac Delusion,Couleur menthe à l'eau,212202,4,53
meyou.,พอจะรู้,181460,3,53
Dubdogz,For You,155410,4,53
MARS,jeg er lei meg,210000,4,53
Jen Jis,Keep Us Apart (feat. Bright Sparks),174907,4,53
Jon Lemmon,Something True,203047,4,53
$hirak,Beng (feat. SBMG),193629,4,53
Klaas,Love Your Life,171429,4,53
Darnell Smith,Sick Boy,178903,4,53
SFDK,Lucifer,215500,4,53
The Mayries,The Middle - Acoustic Version,200941,4,53
Jesper Jenset,FOR LOVE.,197337,4,53
$hirak,"DM's (feat. Adje, 3robi & Josylvio)",174828,4,53
Priscilla Alcantara,Inteiro,197299,4,53
Raisa,Kali Kedua - Acoustic,280608,5,53
MIST,Fountain (feat. Haile WSTRN),205387,4,53
Fler,AMG,209342,4,53
Sorriso Maroto,Coincidência Não Existe - Ao Vivo,171921,4,53
Vitor Kley,O Sol (VINNE & DoubleZ Remix),211935,4,53
YL,Oublie-moi,214253,4,53
MC Hariel,Toque da Situação,193020,3,53
Nathy Peluso,Hot Butter,238373,4,53
Madman,Niente Proprio,177062,4,53
Boomdabash,Barracuda (feat. Jake La Furia & Fabri Fibra),223286,4,53
YL,Yamine,182267,4,53
Aitana,Procuro Olvidarte,197723,4,53
lowlow,Sbagliato (feat.RIKI),232000,4,53
Imaginasamba,Seja bem-vinda (feat. Ah! Mr. Dan),184257,4,53
Raphiel Shannon,Kisapmata,314800,4,53
