artist_name,track_name,duration_ms,time_signature,popularity
Frédéric Chopin,"Études, Op. 25: IX. Etude in G-Flat Major ""Butterfly""",62427,4,19
Aérotique,Not Coming Home,188853,4,29
Kyla,What If I,256126,4,19
Orbit Culture,See Through Me,414169,4,39
Paper Diamond,Bass Real Big,184800,4,19
Jorge Santacruz,Yo Fui el Elegante,155438,3,29
Cut Chemist,Madman,204293,4,19
The Vanjas,My Girls,165905,4,29
Ajay Mathur,Forget About Yesterday,229000,4,9
Bradley Bridges,Jesus Is King,197573,4,19
Rapunzel,"Wind in My Hair - From ""Tangled: Before Ever After""",154775,4,29
Mike Posner,Introduction - (Mike Posner/i was born...Part 1),46147,4,19
Study Music & Sounds,Study Music and Thunderstorm Focus,129894,3,19
Helen Jane Long,Perspective,126067,3,29
Catherine McGrath,Thought It Was Gonna Be Me - Acoustic,201587,4,19
Neme 6,Me and You,150622,4,29
Mora,La Despedida,246012,4,39
Klayton,Head Shot,126088,4,29
Fuerza de Tijuana,Si Supiera,174547,3,39
Franz Joseph Haydn,"String Quartet in C Major, Op. 64 No. 1, Hob. III:65: II. Menuetto. Allegretto ma non troppo",269267,5,9
Travis Cottrell,Kings And Kingdoms,276693,4,29
Binaural Beats Sleep,Asmr Ocean Sounds and Binaural Relaxation,156000,4,19
Nathan Colberg,See Again,233478,4,19
alxxa,icy love,137600,4,19
Mir Fontane,Intro,33168,4,19
Luttrell,Intergalactic Plastic (ABGT275),245867,4,9
Miguel Play,Pasando Pena,208242,4,29
Kyla,Tayo Pa Rin,281145,4,19
TACONAFIDE,Metallica 808,187959,4,49
John Murphy,Boy,220961,3,19
Simone Tavazzi,Bare Metal - Original mix,452308,4,19
Edvard Grieg,"Peer Gynt, Op. 23: No. 15, Prelude. Morgenstemning",261133,4,39
Apek,Supernatural - Au5 Remix,226909,5,29
Primordial,Stolen Years,315169,4,29
Joie Tan,Stay,244000,4,39
INFINITE,reminisce (L Solo),224187,4,29
Django Django,Real Gone,349576,4,19
Study Music & Sounds,Study Music for Studying (Thunderstorm Sounds),132000,3,19
tofubeats,ふめつのこころ,198281,4,39
SUMR CAMP,Drop,210258,4,19
Bonny Doon,Saved,351161,4,29
James Landino,"5PM (From ""Animal Crossing"")",202446,4,29
Dani Barón,Chama (feat. Omar Koonze),205696,4,29
Campaign,Code,201456,4,9
Brad Mehldau,"Prelude No. 3 in C# Major from The Well-Tempered Clavier Book I, BWV 848",81493,4,29
Jack Conman,Oxytocin,245787,4,39
Erika Wennerstrom,Time,376093,4,19
Monty Datta,Your Voice,126379,4,39
Lisa Hannigan,"We, The Drowned",248907,4,9
Elenco de Soy Luna,Soy Yo,208347,4,49
Martin Stahl,You Are the One,219030,4,9
Gringo Gang,Keep Me Going,240000,4,9
Trippy Ja,Ridin',143550,4,9
Sevn Alias,Ik Trap,146259,3,49
El Taiger,Mentira Por Verdad,248867,4,39
Young Chop,Yea (feat. Bump J),173419,4,19
Alex Santana,Todo Te Lo Di - Remix,199537,4,39
Q Da Fool,Since Ah Youngin,141024,4,19
Study Music & Sounds,Study Music for Concentration (Asmr Thunderstorm Sounds),121071,5,19
New Hope Club,Tiger Feet,221933,4,39
eli filosov [ p h i l o ],foolish,64346,4,29
Yachtmoney,Trap Door,195429,4,19
Maite Hontelé,Ayúdame Inspiración,247505,4,39
Binaural Beats Sleep,Ambient Music and Ocean for Sleep,136800,4,19
Club des Belugas,I Shouldn't I Wouldn't,216531,4,9
Webbie,Ask 4 It,212249,4,19
