artist_name,track_name,duration_ms,time_signature,popularity
Hovvdy,Quitter,162797,4,24
Los Remis,Aviso del Cielo,149333,3,24
Knuckle Puck,Wait,210688,4,24
Mattyyym,Asphyxia (Tokyo Ghoul:re),89681,4,24
The Wolfe Brothers,Congratulations,195936,4,24
Maître Gims,Mon cœur meurtri,195080,4,24
Ought,Pieces Wasted,279907,4,24
Fruition,I'll Never Sing Your Name,157917,4,24
Caskey,L.I.T. (feat. Famous Dex),121000,4,24
Guided By Voices,See My Field,167957,4,24
FancyJ London,Ven Acercate,216560,4,24
Demi Kanon,Closer,153721,4,24
Jericho Jackson,Cuffin' Season,168467,4,24
Los Remis,Para Que Me Echaste al Mundo,160507,4,24
Los Remis,Diez Dias,208240,4,24
Field Medic,let freedom ring 2,184675,3,24
Mario,Let Me Love You,255053,4,24
DopemanBeats,Been There For Real,99736,3,24
Kississippi,"Rinse, Repeat",215693,4,24
H.I.M.,In Between,188839,4,24
Jawga Boyz,Don't Jump the Fence,289785,4,24
Q Da Fool,Hit or Miss,196416,5,24
The Regrettes,Hey Now - Acoustic,210293,4,24
Rob Simonsen,Abbey Deserves a Superhero,127284,4,24
Typhoon,Coverings,232443,4,24
Sylvan LaCue,Steps 5 & 6 : Distant Ally,86641,5,24
Johnny Drama,The Crew,135053,4,24
Phangs,Good Now,197383,4,24
Davey Asprey,Fallout (Mix Cut),92426,4,24
Rob Simonsen,Vacation in the Middle of Nowhere,83846,4,24
Chad Lawson,Blush,229640,3,24
Hearts & Colors,Too Many Friends - Alex Adair Remix,179807,4,24
Fijimacintosh,Pastelle Daydream (feat. SwagHollywood),333949,4,24
Naux Faux,Flip Gnosis,201818,4,24
Tangerine Dream,It is Time to Leave When Everyone is Dancing,396600,4,24
Dave Barnes,Having Kids,181366,4,24
Assuming We Survive,California Stoned,152500,4,24
Q Da Fool,All Day,204168,4,24
Sofi Tukker,Best Friend - Amine Edge & DANCE Remix,324480,4,24
Hovvdy,Colorful,237124,3,24
Forever M.C.,My Way (feat. The Game & KXNG Crooked),300000,4,24
Arielle,Just Another Reason,230741,5,24
Rob Simonsen,Something I Want to Tell You,259807,4,24
NADINE,Pews,284240,4,24
The Academic,Television,214764,4,24
Chris Wright,For Sale,153182,4,24
Joey Stamper,This Is Me / Scars to Your Beautiful,145786,3,24
Mija,5AM in Paris,171307,4,24
MBNel,Diamonds,147271,4,24
Topi Mandela,Hitta,206829,4,24
Matt Maltese,Greatest Comedian,167043,4,24
Binaural Beats Sleep,Binaural Beats and Deep Sleep Ocean Sounds,127200,5,24
Genix,Rogue,230625,4,24
Michael Forster,Bu ert Jördin,246227,4,24
Faze Wave,Leagues,247390,4,24
Spencer Crandall,Met You First - Acoustic,169909,4,24
JD McCrary,Inviting All Of You,182798,4,24
Vanessa Mdee,Kisela (feat. Mr. P),198885,4,24
Juliette Armanet,Manque d'Amour,184280,4,24
Millionyoung,Concept of Time,229000,4,24
Theoh,How It Feels (ASOT 853),218219,4,24
Nursery Rhymes ABC,"Hush, Little Baby",130000,4,24
Nursery Rhymes ABC,Somewhere Over the Rainbow,196000,4,24
L.A. Salami,Jean Is Gone - Bonus Track,191919,4,24
Peter Hollens,Bohemian Rhapsody,353593,4,24
Fruition,FOMO,281198,4,24
Jack Mosbacher,Angel,222029,1,24
Los Remis,Aborresco,170373,4,24
Panopticon,Blåtimen,409601,4,24
Los Buitres De Culiacan Sinaloa,Desde Lejos,161224,4,24
Buknas De Culiacan,El Samurai,169813,4,24
Dodge & Fuski,Dog Eat Dog,228800,4,24
En Vogue,Blue Skies,324602,4,24
Mat.Joe,Sunshine - Edit,216774,4,24
Clasicos Cristianos,Me Libero,212976,4,24
8 Graves,SOS,188491,4,24
Мот,Свадебная,247895,3,24
Kyle Craft,The Rager,211853,4,24
Apathy,Fist of the North Star,226947,5,24
Jordan Feliz,Witness - Jetsun Remix,174520,4,24
Antonio Vivaldi,"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro",180620,3,24
Los Del Arroyo,Dicen De Mi - En Vivo,192831,3,24
Dirty South,Stella,420000,4,24
Marcela Gandara,Vine a Adorarte,362417,4,24
Sean Price,Fight Club,144128,3,24
Kississippi,Who Said It First,204296,4,24
Fujiya & Miyagi,Subliminal Cuts,212143,4,24
The Academic,Northern Boy,238195,4,24
Joe Ford,Where Is the Sun,259077,4,24
Roman Messer,Fireflies,238154,4,24
Jok'air,Mon survet,223604,4,24
Binaural Beats Sleep,Calm Music for Sleeping and Ocean Waves,128400,4,24
At The Drive In,Despondent At High Noon,174419,4,24
Zen Music Garden,Rain to Fall Asleep To,115799,4,24
La Ventaja,Yo Te Necesito,186187,3,24
jahmiel,Blue Faces,116114,4,24
Ought,Alice,240973,4,24
Darlingside,Rita Hayworth,50773,4,24
Ollie Joseph,Trial & Error,166000,4,24
Jeff Hyde,One Light Town,180500,4,24
Benaddict,Rainbow Coloured Weather,205137,4,24
Los Buitres De Culiacan Sinaloa,La Eah Eah,171115,4,24
Los Buitres De Culiacan Sinaloa,Por Que Es Bien Bonito,157417,3,24
Jobe Fortner,Playing Gypsy,194634,4,24
San E,It was you,255350,4,24
Plan B,Stranger,217693,4,24
Luis Álvarez,Dopamine,246288,4,24
Costantino Carrara,For You - Piano Arrangement,231225,4,24
The Regrettes,A Living Human Girl - Acoustic,168827,4,24
Cymba,Visage,182069,4,24
Alessandra Grace,I Do It for Love,267033,4,24
Ceky Viciny,Los Niños Malos,183040,4,24
LocateEmilio,Running Man,162612,4,24
Columbus,Don't Know How to Act,190317,4,24
Hip Hop Ninja Beats,Chill,186070,4,24
Spark Master Tape,Loot Sakks,163637,4,24
Yung Tory,Be Honest,238393,4,24
Jawga Boyz,Fortynines Diggin (Interlude),150993,4,24
Nosaj Thing,Sister,233276,4,24
Apathy,Rise and Shine,167987,4,24
Eddie Berman,Nothin' in the World Can Stop Me Worryin' 'Bout That Girl,192293,4,24
Sarah Shook & the Disarmers,Years,215600,4,24
Cruzito,No Te Enamores (feat. Los Audio Kimikos),235181,4,24
VÉRITÉ,Phase Me Out - Heavy Mellow Remix,214884,4,24
Hip Hop Ninja Beats,Retro Funk,213447,4,24
Sonny Fodera,New Chapter,209032,4,24
Scallops Hotel,A Method (JAW GEMS book a bender at the scallops hotel),119073,1,24
Way Out West,Lullaby Horizon - Ben Böhmer Remix,231936,4,24
Olivia Holt,Generous - Madison Mars Remix,184000,4,24
Matthew Parker,"Miracles - From ""God's Not Dead: A Light In Darkness"" Soundtrack",219560,4,24
BANDA TIERRA MOJADA,Al Desierto,187399,4,24
Will Morrison,King of My Heart - Acoustic Version,248955,4,24
Johnny 2 Phones,Stock,184895,4,24
Cosmo Sheldrake,Birthday Suit,80407,4,24
Moaning,Tired,192280,4,24
Screaming Females,If It Makes You Happy (Sheryl Crow),291039,4,24
Seranation,Bonita,178680,4,24
Sarah Shook & the Disarmers,Heartache in Hell,307813,3,24
David Gravell,The Future (Mix Cut),247208,4,24
