artist_name,track_name,duration_ms,time_signature,popularity
Paperfiends,Packs Cross Countries,96653,4,51
Ama Lou,Wire,240000,3,51
Paperfiends,Paper Ain't a Thing,102661,4,51
Ufo361,Superstar,210201,4,51
Giorgio Siladi,Todo,174911,4,51
Vald,Possédé,210707,4,51
Crystal Mad,Higher,176325,4,51
Paperfiends,Dumb Money,101016,3,51
Paperfiends,Took That L,98586,3,51
Paperfiends,Boys from the Hood,100336,4,51
Leslie Shaw,Si Me Ves Con Alguien,206787,4,51
Peppermint Heaven,You - Oscuro Remix,194794,4,51
Marcus & Martinus,Remind Me,206773,4,51
Paperfiends,Get Your Stuff Snatched,101982,4,51
Hugo & Tiago,Tô Entrando pra Família - Ao Vivo,174627,4,51
Soraya,Qué Bonito,217516,3,51
Lorenzo,Rien à branler,164853,4,51
Nines,Rubber Bands,188813,4,51
Kazy Lambist,The City Is Beautiful,218107,4,51
Azet,Mama,211251,4,51
Dan Berk,The Middle,209070,4,51
Noyz Narcos,Inri,135520,4,51
Headhunterz,Destiny (Cinematic Edit),197245,4,51
TACONAFIDE,Mleko & miód,207264,4,51
Azet,9 Milly,196800,4,51
Highsnob,Wannabe,224613,4,51
Eddy de Pretto,Beaulieue,246333,4,51
syd hartha,tila tala,281297,4,51
Paperfiends,Brown Boy,99944,4,51
Ismail Izzani,Luar Biasa (feat. Alif),206400,4,51
Elenco de Soy Luna,Tu cárcel,192787,4,51
Paperfiends,Bro Bro Get Along,97254,4,51
Sie7e,Mi Mantra,234527,4,51
Silvana Estrada,Tenías Que Ser Tú,141830,4,51
Thiaguinho,Ponto Fraco - Ao Vivo,205430,4,51
Le Vibrazioni,Così sbagliato,207947,3,51
Jay Arrow,All I Want is You - Instrumental,198010,4,51
SFDK,Años Muertos,226093,4,51
Neo Pistea,Menos Vos,193907,4,51
Paperfiends,Looking for That Chain,103445,4,51
Atomic Otro Way,Prende un Porro,193672,4,51
Nemir,Ça sert,219947,4,51
Pixote,Agora Ce Quer,198541,4,51
Natos y Waor,Alfa y omega,189231,4,51
Tedua,Al lupo al lupo,199200,4,51
DJ Kuba,Jungle Jane,157000,4,51
The Him,White Lies - Guy Arthur Remix,210000,4,51
Chris Abolade,Tranquilo,220500,4,51
Therapie TAXI,Superstar,158000,4,51
Rodrigo Tapari,Qué Ya No Me Llame,194281,4,51
Paperfiends,Gold Chains,100389,4,51
Katie Angel,Rompe La Pista,212595,4,51
Crisp Nibblets,Circular,204285,4,51
Diego & Arnaldo,Sofri em Dobro,201947,4,51
Headie One,Golden Boot,188056,4,51
Breno Miranda,Cante por Nós - Acústica,175546,4,51
Carlos Sadness,Amor Papaya,224327,4,51
Agapornis,Enamórate,171442,4,51
Adera,Serpihan Hati,273690,4,51
Azet,Gjynah,186704,5,51
Satori,Yam,573385,4,51
MYNGA,33LP Record,178909,4,51
Baby Shushing,Baby Shusher (Looped Smoothed Noise),69894,5,51
TACONAFIDE,Tamagotchi - Remix,202920,4,51
Natos y Waor,Underground Kings,162042,4,51
Alrima,Zone,208200,4,51
Moe Phoenix,Ching Chang Chong,193884,4,51
